,moves
1819,9.0
1820,2.0
1821,6.0
1822,5.0
1823,30.0
1824,1.0
1825,1.0
1826,1.0
1827,21.0
1828,30.0
1829,4.0
1830,1.0
1831,23.0
1832,23.0
1833,1.0
1834,12.0
1835,2.0
1836,1.0
1837,1.0
1838,10.0
1839,1.0
1840,4.0
1841,2.0
1842,30.0
1843,3.0
1844,18.0
1845,1.0
1846,1.0
1847,2.0
1848,1.0
1849,2.0
1850,3.0
1851,7.0
1852,1.0
1853,7.0
1854,2.0
1855,4.0
1856,9.0
1857,1.0
1858,14.0
1859,4.0
1860,1.0
1861,1.0
1862,4.0
1863,4.0
1864,15.0
1865,4.0
1866,20.0
1867,1.0
1868,11.0
1869,3.0
1870,30.0
1871,3.0
1872,3.0
1873,2.0
1874,24.0
1875,4.0
1876,30.0
1877,4.0
1878,1.0
1879,23.0
1880,11.0
1881,9.0
1882,6.0
1883,8.0
1884,10.0
1885,1.0
1886,9.0
1887,1.0
1888,1.0
1889,3.0
1890,6.0
1891,30.0
1892,6.0
1893,1.0
1894,20.0
1895,1.0
1896,2.0
1897,5.0
1898,8.0
1899,3.0
1900,4.0
1901,6.0
1902,1.0
1903,5.0
1904,15.0
1905,6.0
1906,9.0
1907,2.0
1908,5.0
1909,1.0
1910,20.0
1911,16.0
1912,14.0
1913,1.0
1914,5.0
1915,22.0
1916,1.0
1917,7.0
1918,12.0
1919,1.0
1920,2.0
1921,1.0
1922,18.0
1923,1.0
1924,1.0
1925,1.0
1926,2.0
1927,1.0
1928,3.0
1929,12.0
1930,2.0
1931,30.0
1932,7.0
1933,1.0
1934,1.0
1935,7.0
1936,6.0
1937,12.0
1938,2.0
1939,7.0
1940,13.0
1941,10.0
1942,2.0
1943,1.0
1944,6.0
1945,2.0
1946,4.0
1947,20.0
1948,3.0
1949,12.0
1950,1.0
1951,3.0
1952,30.0
1953,4.0
1954,26.0
1955,4.0
1956,24.0
1957,6.0
1958,5.0
1959,1.0
1960,6.0
1961,5.0
1962,2.0
1963,5.0
1964,4.0
1965,1.0
1966,5.0
1967,3.0
1968,1.0
1969,30.0
1970,29.0
1971,11.0
1972,23.0
1973,1.0
1974,1.0
1975,3.0
1976,3.0
1977,8.0
1978,1.0
1979,8.0
1980,3.0
1981,11.0
1982,1.0
1983,1.0
1984,6.0
1985,17.0
1986,4.0
1987,6.0
1988,3.0
1989,4.0
1990,12.0
1991,6.0
1992,6.0
1993,4.0
1994,18.0
1995,28.0
1996,1.0
1997,1.0
1998,6.0
1999,1.0
2000,1.0
2001,13.0
2002,3.0
2003,15.0
2004,5.0
2005,12.0
2006,2.0
2007,12.0
2008,7.0
2009,1.0
2010,10.0
2011,1.0
2012,19.0
2013,3.0
2014,1.0
2015,4.0
2016,1.0
2017,9.0
2018,1.0
2019,8.0
2020,30.0
2021,3.0
2022,1.0
2023,4.0
2024,3.0
2025,19.0
2026,8.0
2027,13.0
2028,14.0
2029,2.0
2030,14.0
2031,1.0
2032,18.0
2033,10.0
2034,2.0
2035,15.0
2036,8.0
2037,1.0
2038,10.0
2039,7.0
2040,14.0
2041,1.0
2042,30.0
2043,25.0
2044,1.0
2045,6.0
2046,3.0
2047,2.0
2048,17.0
2049,6.0
2050,8.0
2051,22.0
2052,7.0
2053,7.0
2054,1.0
2055,1.0
2056,30.0
2057,26.0
2058,21.0
2059,10.0
2060,4.0
2061,30.0
2062,8.0
2063,10.0
2064,30.0
2065,1.0
2066,24.0
2067,14.0
2068,1.0
2069,24.0
2070,21.0
2071,5.0
2072,9.0
2073,3.0
2074,9.0
